0.000000000000000000e+00,-1.005593360972973326e-02
1.000000000000000021e-02,-1.005005689780581572e-02
2.000000000000000042e-02,-1.003086763438077941e-02
2.999999999999999889e-02,-1.002447121323910006e-02
4.000000000000000083e-02,-1.002702978169577215e-02
5.000000000000000278e-02,-1.002191264478242798e-02
5.999999999999999778e-02,-1.001423693941241345e-02
7.000000000000000666e-02,-9.998885528672384407e-03
8.000000000000000167e-02,-9.983534117932355359e-03
8.999999999999999667e-02,-9.983534117932355359e-03
1.000000000000000056e-01,-9.983534117932355359e-03
1.100000000000000006e-01,-9.968182707192326311e-03
1.199999999999999956e-01,-9.947714159538953091e-03
1.300000000000000044e-01,-9.927245611885581605e-03
1.400000000000000133e-01,-9.906777064232208385e-03
1.499999999999999944e-01,-9.876074242752150290e-03
1.600000000000000033e-01,-9.876074242752150290e-03
1.700000000000000122e-01,-9.865839968925463679e-03
1.799999999999999933e-01,-9.865839968925463679e-03
1.900000000000000022e-01,-9.855605695098778804e-03
2.000000000000000111e-01,-9.855605695098778804e-03
2.099999999999999922e-01,-9.855605695098778804e-03
2.200000000000000011e-01,-9.835137147445405584e-03
2.300000000000000100e-01,-9.845371421272092194e-03
2.399999999999999911e-01,-9.835137147445405584e-03
2.500000000000000000e-01,-9.865839968925463679e-03
2.600000000000000089e-01,-9.824902873618720708e-03
2.700000000000000178e-01,-9.824902873618720708e-03
2.800000000000000266e-01,-9.824902873618720708e-03
2.899999999999999800e-01,-9.824902873618720708e-03
2.999999999999999889e-01,-9.804434325965347488e-03
3.099999999999999978e-01,-9.804434325965347488e-03
3.200000000000000067e-01,-9.804434325965347488e-03
3.300000000000000155e-01,-9.783965778311976003e-03
3.400000000000000244e-01,-9.783965778311976003e-03
3.499999999999999778e-01,-9.783965778311976003e-03
3.599999999999999867e-01,-9.783965778311976003e-03
3.699999999999999956e-01,-9.783965778311976003e-03
3.800000000000000044e-01,-9.783965778311976003e-03
3.900000000000000133e-01,-9.804434325965347488e-03
4.000000000000000222e-01,-9.824902873618720708e-03
4.099999999999999756e-01,-9.804434325965347488e-03
4.199999999999999845e-01,-9.783965778311976003e-03
4.299999999999999933e-01,-9.804434325965347488e-03
4.400000000000000022e-01,-9.804434325965347488e-03
4.500000000000000111e-01,-9.804434325965347488e-03
4.600000000000000200e-01,-9.763497230658602782e-03
4.699999999999999734e-01,-9.763497230658602782e-03
4.799999999999999822e-01,-9.763497230658602782e-03
4.899999999999999911e-01,-9.763497230658602782e-03
5.000000000000000000e-01,-9.743028683005231297e-03
5.100000000000000089e-01,-9.702091587698486591e-03
5.200000000000000178e-01,-9.702091587698486591e-03
5.300000000000000266e-01,-9.702091587698486591e-03
5.400000000000000355e-01,-9.702091587698486591e-03
5.500000000000000444e-01,-9.620217397084997180e-03
5.600000000000000533e-01,-9.620217397084997180e-03
5.699999999999999512e-01,-9.661154492391741885e-03
5.799999999999999600e-01,-9.661154492391741885e-03
5.899999999999999689e-01,-9.661154492391741885e-03
5.999999999999999778e-01,-9.661154492391741885e-03
6.099999999999999867e-01,-9.661154492391741885e-03
6.199999999999999956e-01,-9.661154492391741885e-03
6.300000000000000044e-01,-9.661154492391741885e-03
6.400000000000000133e-01,-9.620217397084997180e-03
6.500000000000000222e-01,-9.620217397084997180e-03
6.600000000000000311e-01,-9.620217397084997180e-03
6.700000000000000400e-01,-9.620217397084997180e-03
6.800000000000000488e-01,-9.579280301778252474e-03
6.899999999999999467e-01,-9.579280301778252474e-03
6.999999999999999556e-01,-9.579280301778252474e-03
7.099999999999999645e-01,-9.538343206471507768e-03
7.199999999999999734e-01,-9.538343206471507768e-03
7.299999999999999822e-01,-9.538343206471507768e-03
7.399999999999999911e-01,-9.538343206471507768e-03
7.500000000000000000e-01,-9.538343206471507768e-03
7.600000000000000089e-01,-9.538343206471507768e-03
7.700000000000000178e-01,-9.538343206471507768e-03
7.800000000000000266e-01,-9.538343206471507768e-03
7.900000000000000355e-01,-9.538343206471507768e-03
8.000000000000000444e-01,-9.538343206471507768e-03
8.100000000000000533e-01,-9.456469015858018357e-03
8.199999999999999512e-01,-9.456469015858018357e-03
8.299999999999999600e-01,-9.497406111164763062e-03
8.399999999999999689e-01,-9.497406111164763062e-03
8.499999999999999778e-01,-9.456469015858018357e-03
8.599999999999999867e-01,-9.456469015858018357e-03
8.699999999999999956e-01,-9.497406111164763062e-03
8.800000000000000044e-01,-9.456469015858018357e-03
8.900000000000000133e-01,-9.456469015858018357e-03
9.000000000000000222e-01,-9.456469015858018357e-03
9.100000000000000311e-01,-9.456469015858018357e-03
9.200000000000000400e-01,-9.497406111164763062e-03
9.300000000000000488e-01,-9.415531920551273651e-03
9.399999999999999467e-01,-9.415531920551273651e-03
9.499999999999999556e-01,-9.415531920551273651e-03
9.599999999999999645e-01,-9.374594825244528945e-03
9.699999999999999734e-01,-9.333657729937784239e-03
9.799999999999999822e-01,-9.333657729937784239e-03
9.899999999999999911e-01,-9.251783539324294828e-03
1.000000000000000000e+00,-9.333657729937784239e-03
1.010000000000000009e+00,-9.251783539324294828e-03
1.020000000000000018e+00,-9.169909348710805416e-03
1.030000000000000027e+00,-9.088035158097316005e-03
1.040000000000000036e+00,-9.169909348710805416e-03
1.050000000000000044e+00,-9.006160967483826593e-03
1.060000000000000053e+00,-8.842412586256847770e-03
1.070000000000000062e+00,-8.678664205029868947e-03
1.080000000000000071e+00,-8.187419061348932478e-03
1.090000000000000080e+00,-7.450551345827529509e-03
1.100000000000000089e+00,-6.631809439692636261e-03
1.110000000000000098e+00,-5.567444961717274779e-03
1.120000000000000107e+00,-3.438716005766551814e-03
1.129999999999999893e+00,-7.368677155214039447e-04
1.139999999999999902e+00,3.520590196380041226e-03
1.149999999999999911e+00,1.113488992343454956e-02
1.159999999999999920e+00,2.120541536889373677e-02
1.169999999999999929e+00,3.676151158545670761e-02
1.179999999999999938e+00,5.665693990453461726e-02
1.189999999999999947e+00,8.506760386847249389e-02
1.199999999999999956e+00,1.202735058322729061e-01
1.209999999999999964e+00,1.707076874291252599e-01
1.219999999999999973e+00,2.385817112687649844e-01
1.229999999999999982e+00,3.283155043600922141e-01
1.239999999999999991e+00,4.493253981763009053e-01
1.250000000000000000e+00,6.119280204662763678e-01
1.260000000000000009e+00,8.288962246973085035e-01
1.270000000000000018e+00,1.124298944072892104e+00
1.280000000000000027e+00,1.521956450924639492e+00
1.290000000000000036e+00,2.062086243180856204e+00
1.300000000000000044e+00,2.793141210989759315e+00
1.310000000000000053e+00,3.768179667721575310e+00
1.320000000000000062e+00,5.047136079473835579e+00
1.330000000000000071e+00,6.693374993181294919e+00
1.340000000000000080e+00,8.758779379829396916e+00
1.350000000000000089e+00,1.127657065172273576e+01
1.360000000000000098e+00,1.425962160640894005e+01
1.370000000000000107e+00,1.770481398858144217e+01
1.379999999999999893e+00,2.158528282944519106e+01
1.389999999999999902e+00,2.586736696274209990e+01
1.399999999999999911e+00,3.051212817477219730e+01
1.409999999999999920e+00,3.548086811762833293e+01
1.419999999999999929e+00,4.073544813025323919e+01
1.429999999999999938e+00,4.624044803057487485e+01
1.439999999999999947e+00,5.196580463922734339e+01
1.449999999999999956e+00,5.788537258479404102e+01
1.459999999999999964e+00,6.397580493010783442e+01
1.469999999999999973e+00,7.021583357487263299e+01
1.479999999999999982e+00,7.658906768991290903e+01
1.489999999999999991e+00,8.308231465662392168e+01
1.500000000000000000e+00,8.968182216955108288e+01
1.510000000000000009e+00,9.637487734167530107e+01
1.520000000000000018e+00,1.031542841992121708e+02
1.530000000000000027e+00,1.100112476630919076e+02
1.540000000000000036e+00,1.169369726542446841e+02
1.550000000000000044e+00,1.239274614094569529e+02
1.560000000000000053e+00,1.309771170602297730e+02
1.570000000000000062e+00,1.380795431854214144e+02
1.580000000000000071e+00,1.452307420218183722e+02
1.590000000000000080e+00,1.524267158062070848e+02
1.600000000000000089e+00,1.596642663280167085e+02
1.610000000000000098e+00,1.669417944819618356e+02
1.620000000000000107e+00,1.742537033995434683e+02
1.629999999999999893e+00,1.815999930807616352e+02
1.639999999999999902e+00,1.889766657624027744e+02
1.649999999999999911e+00,1.963829218918241679e+02
